timezone,resolution,interventionDuration,interventionType,timestamp,timeIntervalUntilReIntervention,isReIntervention,purpose,app
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753701501.619389,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753701588.707444,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753702675.69661,180.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753714465.709717,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753714557.516216,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753716021.286222,600.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753716832.303848,900.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753717541.221267,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753717696.032417,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753718182.4907699,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753718244.853732,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753718353.2768059,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753718734.868225,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753718866.023283,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753719027.23368,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753719208.560896,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753719349.434946,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753719700.40256,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753719932.304236,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720253.173541,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720429.7849889,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753720487.271059,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720711.062632,780.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720786.317486,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753720808.732267,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720822.702495,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753720850.005083,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721127.177531,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721153.629342,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721176.896494,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721196.832098,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721233.317826,300.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721358.310235,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721426.0135841,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721746.717798,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753721994.1343641,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753722221.159786,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753722278.328748,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753723727.8576431,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753723732.604628,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753723766.4201589,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753723933.715904,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753724059.306751,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753724416.2343168,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753724534.731588,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753727987.468363,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753728250.233748,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753728507.2268581,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753728711.1223512,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753729080.564293,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753729092.648232,420.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753729353.217417,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753729585.748949,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753759954.3120499,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753763230.345841,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753765112.616391,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753765639.183572,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753766357.102221,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753769936.6164541,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753770026.34086,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753770328.8368812,660.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753774725.770103,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753778373.399078,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753778968.669942,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753784712.803946,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753786779.256895,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753786965.647114,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753788142.70958,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753788618.028575,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753790858.991375,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753795911.4734259,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753796542.565068,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753796693.904187,420.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753797022.3732271,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753797820.81707,600.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753798115.4492722,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753798478.343326,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753798647.811945,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753799335.3145819,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753799453.459827,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753799657.6726131,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753799749.294276,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753800478.387074,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753800942.653841,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753818018.122936,600.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1753818643.7380729,600.0,False,Unterhaltung,tikTok
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753818797.09945,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753820281.634311,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753820464.6615,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753820543.18327,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753821272.845489,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753821372.2069159,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753821374.868702,300.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753822125.904958,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753855892.871688,600.0,False,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753858536.796215,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753858907.649255,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753861917.2112532,840.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753861968.278393,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753862136.0049949,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753862712.060933,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753872291.836957,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753877429.5852098,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753877663.1707711,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753878311.650281,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753878405.728574,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753900229.8454971,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753900578.442394,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753900861.2727919,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753903291.125383,360.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753903535.376946,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753903945.19471,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753904449.975452,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1753904813.3620949,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753905113.2182589,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753930604.844497,480.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753931179.808706,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753931693.69496,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753938608.406085,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753938723.624796,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753938829.2243938,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753939597.109148,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753939803.664157,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753940347.37812,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753946721.5448399,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753946941.219723,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753963380.079901,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753974480.44327,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753974576.788389,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753975264.542008,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753975522.372144,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753975539.976958,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753975609.897733,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753975844.780788,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1753976326.221895,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753976487.138795,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753976700.8659902,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1753976828.729445,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1753978116.1710548,,False,Unterhaltung,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1753978648.59534,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754033825.381825,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754034195.740349,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754034224.71942,360.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754034274.622151,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754034575.2322512,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754034586.494513,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754034634.173919,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754035093.619955,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754035098.03763,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754035246.0821428,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754035287.288105,480.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754037616.719636,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754037985.907222,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754038059.649835,,False,,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1754038082.282193,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754042561.8032331,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754046229.484077,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754046251.865169,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754047086.7707329,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754047217.579558,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754047257.800537,,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754047578.0216131,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754047713.93995,420.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754047779.977468,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754048141.364919,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754048226.113377,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754048255.881912,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754048262.2312999,,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754048600.8463879,540.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754049799.960515,240.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754049994.207543,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754050005.096455,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754050498.9655008,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754050548.751158,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754051754.609626,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754051866.870502,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754052053.983305,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754052301.252068,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754052340.744416,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754052389.893419,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754052910.6535301,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754052961.122438,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754053567.4660358,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754057089.818331,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754057281.72338,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754057363.7343202,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754057518.010562,480.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754057641.408432,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754057870.829023,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058104.3006802,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058205.023705,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058253.943224,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058346.749337,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058653.0771332,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058692.513548,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058841.9270492,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754058914.7158399,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754059183.808899,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754059369.038476,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754059373.291707,780.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754059953.6881862,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754060286.293561,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754060584.554878,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754060638.674371,780.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754060782.255223,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754061130.914208,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754061580.924866,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754061859.523093,720.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754061951.1106858,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754062011.388956,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754062264.705646,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754062751.822321,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754062815.272544,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754062861.4679332,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754063020.000276,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754064002.428537,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754065903.860475,540.0,False,Unterhaltung,tikTok
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754066501.1541429,,True,,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1754066545.417022,660.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,breathingExercise,1754067228.657562,900.0,True,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754067549.768059,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754067682.5259519,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754067689.315055,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754067740.6307302,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754068793.424714,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754068907.33273,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754068919.3996902,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754069006.1077251,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754069206.185137,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754070151.099556,60.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754070249.890318,540.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754071596.471875,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754071798.687827,,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754071827.276472,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,breathingExercise,1754077510.532109,600.0,False,Unterhaltung,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754078251.4462981,540.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754078695.514559,,False,Unterhaltung,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754111379.2937589,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754112951.59915,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754119758.2669191,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754121611.702384,600.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754121655.3823562,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754123206.488534,660.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754124850.14012,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754124906.745265,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754125143.525203,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754125230.248729,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754125247.845366,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754125454.329846,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754126902.6473598,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754127723.6504688,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754128485.02684,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754128631.567615,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754128634.991341,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754129245.157812,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754129652.054257,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754129884.8000522,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754132009.969688,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754138520.384945,,False,,tikTok
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754138705.415958,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754141206.522531,540.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754141222.070224,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754141228.370657,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754141803.383184,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754152591.321753,,False,,facebook
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754152596.121211,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754153158.3686981,600.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754153784.019599,900.0,True,Unterhaltung,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754153979.483665,900.0,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754154109.164212,,False,,jodel
Europe/Berlin,openedApp,6.0,askForTimeLimit,1754154135.3974,900.0,False,,jodel
Europe/Berlin,openedApp,6.0,breathingExercise,1754154609.223356,,False,Unterhaltung,facebook
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754158861.10882,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,breathingExercise,1754159089.2260342,,False,,facebook
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754159609.5380058,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754188533.171694,,False,,jodel
Europe/Berlin,dismissedAppOpening,6.0,askForTimeLimit,1754189943.700876,,False,,jodel
Europe/Athens,openedApp,6.0,askForTimeLimit,1754240431.81071,900.0,False,,jodel
Europe/Athens,openedApp,6.0,askForTimeLimit,1754241883.10711,540.0,False,,jodel
Europe/Athens,dismissedAppOpening,6.0,askForTimeLimit,1754243068.655806,,False,,jodel
Europe/Athens,dismissedAppOpening,6.0,askForTimeLimit,1754245012.008587,,False,,jodel
