app,interventionType,isReIntervention,interventionDuration,resolution,timestamp,timezone,timeIntervalUntilReIntervention
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750764551.262974,Europe/Berlin,
instagram,breathingExercise,False,1.5,openedApp,1750764558.82753,Europe/Berlin,300.0
instagram,breathingExercise,False,1.5,openedApp,1750764727.416147,Europe/Berlin,300.0
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750764916.483345,Europe/Berlin,
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750764919.054607,Europe/Berlin,
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750765184.930265,Europe/Berlin,
instagram,breathingExercise,False,1.5,openedApp,1750765208.586592,Europe/Berlin,300.0
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750765809.410246,Europe/Berlin,
instagram,breathingExercise,False,1.5,openedApp,1750766160.069481,Europe/Berlin,600.0
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750766441.195162,Europe/Berlin,
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750766445.967284,Europe/Berlin,
instagram,breathingExercise,False,1.5,dismissedAppOpening,1750766451.712453,Europe/Berlin,
instagram,breathingExercise,False,1.5,openedApp,1750766650.202829,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,openedApp,1750766898.6423059,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750767335.944995,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,openedApp,1750767535.831389,Europe/Berlin,240.0
instagram,breathingExercise,False,1.5,openedApp,1750767792.932551,Europe/Berlin,1140.0
instagram,askForTimeLimit,False,1.5,openedApp,1750768062.398731,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750768077.918639,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750768317.267168,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750768323.39061,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750768941.1342301,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750769136.289041,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750769141.748577,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750769357.3467689,Europe/Berlin,300.0
instagram,breathingExercise,False,1.5,openedApp,1750769699.581192,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750770196.5528111,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750771031.83399,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,openedApp,1750771307.0039868,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750771782.431037,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750771967.868513,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750772520.9689631,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750773026.618056,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750773239.7275229,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750773441.354348,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750773583.51666,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,openedApp,1750773627.274226,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750774062.6436849,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750774369.671727,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750774710.425621,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775001.536962,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775122.0857549,Europe/Berlin,180.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775157.743397,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775226.285719,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750775481.506266,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750775488.827757,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775615.104531,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750775706.10216,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750775712.288969,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775849.1797938,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750775926.5269,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750776551.085753,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750777367.218055,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750777626.9971728,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750777833.9587631,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750778063.7050881,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750778083.209079,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750778135.4532151,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750779537.156276,Europe/Berlin,420.0
instagram,breathingExercise,False,1.5,openedApp,1750779976.112934,Europe/Berlin,1500.0
instagram,askForTimeLimit,False,1.5,openedApp,1750780620.323402,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750782141.4956388,Europe/Berlin,480.0
instagram,breathingExercise,False,1.5,openedApp,1750782636.644002,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750783434.73715,Europe/Berlin,1080.0
instagram,askForTimeLimit,False,1.5,openedApp,1750784422.130035,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750784651.04211,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,openedApp,1750784979.8619242,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750785945.7798219,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1750786556.879689,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750787164.7301779,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750788017.067014,Europe/Berlin,300.0
instagram,askForTimeLimit,False,1.5,openedApp,1750788180.600344,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750788581.097659,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750788799.86614,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750789046.091248,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750789250.317673,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750789566.90117,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750789570.623362,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750789921.7771769,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,openedApp,1750790224.644355,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750791289.566395,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750791517.113833,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750791680.130955,Europe/Berlin,720.0
instagram,breathingExercise,False,1.5,openedApp,1750792416.514536,Europe/Berlin,1680.0
instagram,askForTimeLimit,False,1.5,openedApp,1750792726.546166,Europe/Berlin,1440.0
instagram,askForTimeLimit,False,1.5,openedApp,1750793802.655457,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750794033.219743,Europe/Berlin,540.0
instagram,breathingExercise,False,1.5,openedApp,1750794590.2611408,Europe/Berlin,2520.0
instagram,askForTimeLimit,False,1.5,openedApp,1750795962.168323,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750802047.577662,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750824288.677343,Europe/Berlin,360.0
instagram,askForTimeLimit,False,1.5,openedApp,1750829203.9224138,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750831337.264355,Europe/Berlin,660.0
instagram,breathingExercise,False,1.5,openedApp,1750832011.691008,Europe/Berlin,1080.0
instagram,breathingExercise,False,1.5,openedApp,1750833221.543366,Europe/Berlin,1560.0
instagram,askForTimeLimit,False,1.5,openedApp,1750834515.2155318,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750836789.246598,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750837202.1512341,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750839709.565815,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750839821.523143,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750840063.721494,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750840068.621818,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750840247.992413,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750840349.691221,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750841399.511568,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750841555.062993,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750841654.00462,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1750841935.37463,Europe/Berlin,180.0
instagram,askForTimeLimit,False,1.5,openedApp,1750842039.562127,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750842088.232421,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750842090.9157,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750842630.572942,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1750843172.8966641,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,openedApp,1750843438.2548199,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750844083.129002,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750844191.7798572,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750844237.6578841,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750844244.181418,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750844375.081145,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750844993.678711,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750845075.1613111,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750845353.4924989,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750845385.215846,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750845469.498179,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750845560.219255,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750845796.141887,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750846415.377732,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750846536.042501,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750846712.994178,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750846933.571286,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750847126.1089048,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750847131.927207,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750847236.964401,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750847793.0410662,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750847842.5176969,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750848292.8543,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750848369.180107,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750848799.107802,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750848912.555688,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750848955.063984,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750850343.102376,Europe/Berlin,540.0
instagram,breathingExercise,False,1.5,openedApp,1750850903.973748,Europe/Berlin,1260.0
instagram,askForTimeLimit,False,1.5,openedApp,1750851684.96281,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750852502.509212,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1750852540.385387,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,openedApp,1750853029.51332,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1750853258.44351,Europe/Berlin,1200.0
instagram,askForTimeLimit,False,1.5,openedApp,1750853614.1069388,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1750853778.491106,Europe/Berlin,60.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750854040.5338511,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750854307.477901,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750854313.941627,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750854628.109202,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750854634.07183,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855170.9015079,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855175.346,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855249.404718,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750855268.094507,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855658.360125,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855779.2624002,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750855784.399425,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750856388.242121,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750856988.7652888,Europe/Berlin,900.0
instagram,askForTimeLimit,False,1.5,openedApp,1750858373.701787,Europe/Berlin,1020.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750858749.237977,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750860137.430336,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750860328.5566,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750861619.8384008,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750862647.393928,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750862742.2912889,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750863823.206361,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1750867058.586627,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750867341.0847368,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750867345.261251,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750867646.31079,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750867797.261043,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750867886.879139,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750868047.7558389,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1750869813.123184,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750870072.214705,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750870145.014968,Europe/Berlin,540.0
instagram,askForTimeLimit,False,1.5,openedApp,1750870704.74578,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750870757.3733358,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750871418.7490292,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871464.091367,Europe/Berlin,840.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871520.779583,Europe/Berlin,780.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871711.6726542,Europe/Berlin,600.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871869.655531,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871904.130251,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750871927.284795,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750871946.485711,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,dismissedAppOpening,1750871960.408691,Europe/Berlin,
instagram,askForTimeLimit,False,1.5,openedApp,1750871968.626034,Europe/Berlin,660.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872105.2370229,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872129.341496,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872281.3278708,Europe/Berlin,480.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872473.367435,Europe/Berlin,420.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872602.79325,Europe/Berlin,720.0
instagram,askForTimeLimit,False,1.5,openedApp,1750872840.182616,Europe/Berlin,600.0
