interventionType,timestamp,resolution,interventionDuration,timezone,app,isReIntervention
breathingExercise,1750110821.086916,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750112506.920716,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750114794.197843,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750116430.336681,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750119359.710167,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750119568.158329,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750119738.953917,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750119968.861106,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750120222.133554,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750120256.0766869,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750120613.957062,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750120620.333276,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750120973.095264,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750121562.3268409,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750121939.963825,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750122067.684587,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750122241.589184,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750122863.094901,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750122920.353313,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750123275.5916991,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750123319.167661,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750123747.600759,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750124345.799325,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750125479.7485409,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750125583.334671,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750126425.765702,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750126503.163224,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750127118.431656,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750127575.5388188,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750129619.4308949,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750134566.0925632,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750160145.810842,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750160644.486565,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750160963.2619061,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750162193.670735,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750164709.614355,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750166066.708483,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750167276.076311,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750167319.85634,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750168138.545857,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750169064.69607,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750169591.770683,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750169694.3144531,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750169696.420021,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750169722.598263,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750169731.717485,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750170574.550523,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750172030.793199,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750172697.958352,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750172738.728338,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750173909.364449,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750174975.438665,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750175434.432458,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750175473.403901,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750178827.847019,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750182409.699331,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750182574.340211,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750183143.39193,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750185021.087247,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750185071.025659,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750185936.390575,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750186174.297433,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750186803.4780111,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750187136.423791,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750187422.817297,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750187586.453761,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750187800.019449,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750188507.609684,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750188585.370582,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750188852.493521,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750189819.76694,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750191162.642596,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750192575.308296,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750192670.308183,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750196155.802156,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750196606.74756,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750196685.602191,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750196925.2698169,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750197664.841714,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750197935.223349,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750197955.735378,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750199101.5447679,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750205357.729401,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750209362.451521,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750209658.551227,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750211253.438393,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750211577.674413,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750212024.335443,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750212280.332998,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750212896.44909,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750213708.77021,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750213780.416277,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750214036.195071,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750214067.24123,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750214070.535388,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750214084.991002,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750214320.540596,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750214477.754771,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750215008.681823,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750215868.040386,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750216544.867097,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750217266.738926,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750217384.740416,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750219248.6158628,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750219400.4371738,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750219600.186614,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750219704.086776,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750219988.041374,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750221015.85535,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750221148.787518,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750221662.570535,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750245945.252022,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750247289.039444,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750247638.051336,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750247884.984355,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750248334.7068381,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750248457.6393828,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750248926.247868,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750249405.616601,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750249690.200012,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750249961.647984,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750250447.093995,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750251502.986778,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750253899.5872278,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750254124.516984,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750254289.4529881,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750254416.29074,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750255486.41054,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750256969.3917952,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750257141.311987,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750258267.77983,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750259087.291115,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750293287.581935,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750293294.3431401,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750294026.864475,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750294737.572538,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750295026.301578,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750295509.534031,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750295937.4533958,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750295995.7329512,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750296083.7101378,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750296603.422357,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750296908.803498,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750296976.797933,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750297135.2514648,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750297290.2026482,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750297370.556725,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750297705.1149101,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750300665.4174762,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750301106.954354,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750301377.392441,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750301455.172988,openedApp,1.5,America/New_York,instagram,False
breathingExercise,1750301589.4629369,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750303027.945239,dismissedAppOpening,1.5,America/New_York,instagram,False
breathingExercise,1750306276.399691,openedApp,1.5,America/New_York,instagram,False
