isReIntervention,interventionType,app,resolution,timestamp,timezone,interventionDuration,purpose
False,breathingExercise,tikTok,openedApp,1752028728.2692409,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752029370.144269,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752029489.939841,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752030789.85973,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752032286.026225,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752036821.77425,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752059982.72293,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752060237.401778,America/Chicago,3.0,Relax
False,breathingExercise,instagram,openedApp,1752061488.404211,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752066309.7626228,America/Chicago,3.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752066735.828734,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752067825.694943,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752068046.6115708,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752068420.972676,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752069340.173932,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752071047.5581288,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752071114.721432,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752071788.024616,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752072064.314739,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752072202.654708,America/Chicago,3.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752074454.354926,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752075447.515851,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752077991.371808,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752080725.53775,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752082184.108053,America/Chicago,3.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752083595.008606,America/Chicago,3.0,
False,breathingExercise,instagram,openedApp,1752085294.692659,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,openedApp,1752085589.674982,America/Chicago,3.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752086519.495946,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752086772.0724502,America/Chicago,3.0,
False,breathingExercise,instagram,dismissedAppOpening,1752087122.0531158,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752087701.243743,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752088140.550434,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752088955.465014,America/Chicago,6.0,Can’t sleep
False,breathingExercise,instagram,dismissedAppOpening,1752089154.436701,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752089156.8558888,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752090955.246522,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752091197.686065,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752091609.793114,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752091613.307502,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752091616.117734,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752091618.434586,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752092467.743188,America/Chicago,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752093820.317336,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752093851.292067,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752093858.3542829,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752093957.458722,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752097103.069783,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752097138.000781,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752097414.269435,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752100116.475446,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752100289.79187,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752101010.189314,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752101484.100906,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752103958.669066,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752105330.6144629,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752105416.307269,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752106107.766725,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752106122.301342,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752106703.188869,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752107335.04281,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752110125.0307488,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752110401.997923,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752112169.424008,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752113306.833725,America/Chicago,6.0,
False,breathingExercise,tikTok,dismissedAppOpening,1752115201.7683969,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752115228.157071,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752116136.1881561,America/Chicago,6.0,
False,breathingExercise,tikTok,dismissedAppOpening,1752116181.412401,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752116312.654429,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752144465.171379,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752147237.1688352,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752147287.690661,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752153913.337127,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752164220.81043,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752183917.084131,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752187793.073326,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752187822.639638,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752191929.98849,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752194242.864966,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752194974.113258,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752198310.189518,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752200542.2105222,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752200618.187999,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752203319.168091,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752203347.111627,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752204254.589589,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752239739.056566,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752240600.136283,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752241336.778074,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752241400.396699,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752242239.822702,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752243208.913148,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752243841.106471,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752243846.266512,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752245155.257067,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752247686.41431,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247688.9317331,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247694.678937,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247711.399776,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247740.282563,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247750.18975,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752247760.460956,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752249205.480036,America/Chicago,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752249396.812289,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752249425.841545,America/Chicago,6.0,Relax
False,breathingExercise,tikTok,openedApp,1752249589.705803,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752256590.148977,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752256621.015979,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752256936.2742581,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752258408.466166,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752261625.3773189,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752265691.1472058,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752266551.1704369,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752266772.5606298,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752267031.651163,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752267490.343914,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752267715.9710832,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752267949.982508,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752268695.066941,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752268794.760209,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752268833.206573,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752269168.165896,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752269852.8750281,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752270140.392648,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752270801.2368941,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752270931.8349252,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752274218.342979,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752274287.162317,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752274653.0817208,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752274968.015425,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752277364.8466868,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752277906.6711469,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752278221.298674,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752278255.146539,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752281009.686528,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752281071.913701,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752285471.16763,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752285718.804194,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752285753.1467729,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752286024.825026,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752286060.540289,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752286216.723631,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752287385.853253,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752287687.0063438,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752288946.528811,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752289748.234761,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752293930.475544,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752316890.889698,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752325353.845557,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752338122.175078,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752346985.366819,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752350420.068452,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752350697.591366,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752351383.999803,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752351401.172848,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752352075.466224,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752352334.389365,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752361617.748205,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752365439.814076,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752367042.398567,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752367076.2109919,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752367094.261218,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752367503.017613,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752367958.755147,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752368320.2415938,America/Chicago,6.0,Relax
False,breathingExercise,instagram,dismissedAppOpening,1752368655.89978,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752368718.731066,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752369312.6423879,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752369538.9740648,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752370082.1520948,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752370770.103414,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752371038.4827728,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752371055.13194,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752371650.386047,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752372671.149063,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752373192.988305,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752373788.869478,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752375217.289126,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752377807.285441,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752402386.826915,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752402912.681771,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752406966.344615,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752410904.541233,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752410954.291105,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752422367.381388,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752431767.689781,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752432043.617031,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752455341.7356439,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752455399.281578,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752455467.5688381,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752455499.499803,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752456937.724475,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752458451.549597,America/Chicago,6.0,
False,breathingExercise,tikTok,dismissedAppOpening,1752458567.5611959,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752458645.951105,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752461582.02771,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752486972.8125029,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752517020.346778,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752526936.53865,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752528197.092005,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752528476.831538,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752528543.992265,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752538336.501636,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752538357.2202392,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752538392.1629949,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752538424.1687531,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752538622.7249231,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752539156.974626,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752539392.823353,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752540368.337898,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752540378.100037,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752540708.852077,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752541625.946128,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752542189.19952,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752543982.503848,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752543991.729578,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752544710.548753,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752545028.675076,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752545703.061984,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752571538.079373,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,tikTok,openedApp,1752572496.463687,America/Chicago,6.0,Relax
False,breathingExercise,instagram,openedApp,1752579327.141897,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752587927.1814098,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752598107.196769,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752606117.474359,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752610265.266193,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752610282.895477,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752612457.302685,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752612569.361436,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752617245.52771,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752619275.968262,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752619484.0040889,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752625300.8612108,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752627893.007388,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752628222.772861,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752628278.5653028,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752628295.430968,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752628521.021267,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752629469.094788,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752630776.0219002,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752630791.947844,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752630823.436302,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752631105.898921,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752632710.2183828,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752636138.417412,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752651705.0746741,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752665137.502131,America/Chicago,6.0,
False,breathingExercise,tikTok,dismissedAppOpening,1752667191.075278,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752667672.3462691,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752668042.560679,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752668716.524094,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752672412.0105782,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752673747.712634,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752674042.219322,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1752674586.5469542,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752674825.507534,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752677609.2283401,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,dismissedAppOpening,1752678075.946141,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752679781.7630901,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752684491.135176,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752684512.258285,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752685065.4483762,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752688078.270901,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752688128.889789,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752688769.533704,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752690354.944967,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752690461.7929912,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752690659.871392,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752692490.193526,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752697342.582304,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752697948.964037,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752698614.057518,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752698944.2374492,America/Chicago,6.0,Relax
False,breathingExercise,tikTok,openedApp,1752699834.668411,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752700497.716463,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752700593.5334659,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752701231.428547,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752706825.452657,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752708031.669913,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752712822.854165,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752713202.199568,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752713541.059462,America/Chicago,6.0,Escape / Avoid
False,breathingExercise,instagram,openedApp,1752715706.207402,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752715901.8814301,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752717999.351944,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,dismissedAppOpening,1752719674.540447,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752720801.294559,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752721644.364945,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752721701.977231,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752724160.842442,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752725476.215168,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752738027.6861691,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752743586.327015,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752743630.9725718,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752743864.0914922,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752743880.349949,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752744639.784478,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752744649.752763,America/Chicago,6.0,
False,breathingExercise,tikTok,openedApp,1752744667.134544,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752746459.189375,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752747039.9711409,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752747052.4152641,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752747078.426749,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752747342.834142,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752747554.689887,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752747557.012789,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752747559.351124,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752747918.916064,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752748141.883095,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752748886.544691,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752754931.415818,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,openedApp,1752756605.313005,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752756873.1344252,America/Chicago,6.0,
False,breathingExercise,instagram,openedApp,1752757214.587367,America/Chicago,6.0,Entertainment
False,breathingExercise,tikTok,openedApp,1752757266.996177,America/Chicago,6.0,Entertainment
False,breathingExercise,instagram,dismissedAppOpening,1752758456.922915,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752758459.93465,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752758468.208209,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752759058.855469,America/Chicago,6.0,
False,breathingExercise,instagram,dismissedAppOpening,1752759189.1152,America/Chicago,6.0,
