isReIntervention,timestamp,interventionType,app,timezone,interventionDuration,resolution,purpose
False,1752845595.637906,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752845638.237513,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752846032.857709,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752846404.222948,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752846552.455857,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752846552.7246761,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752846581.258895,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752846638.562226,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752847407.0118499,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752849435.3694139,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752849461.8500671,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752852543.9404979,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752852555.7625399,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752853184.698694,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752853187.93121,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752853194.708174,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752853197.7369828,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752853202.712857,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752856720.295813,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752856748.230777,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752857243.316153,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752858728.0258121,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752860740.523734,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752862502.384429,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752866792.3889,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752870735.793369,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Mantente Informado
False,1752872509.688561,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752873955.247282,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752874663.82793,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752876196.1008391,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Publicar algo
False,1752877419.467411,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752877432.25028,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752905730.221895,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752907188.529254,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Buscar info
False,1752908115.59957,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752913231.3987908,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752916423.3920112,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752922427.855359,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752925148.482183,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752925354.653438,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752925373.429589,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752925879.828411,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752927027.696187,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752927146.2214432,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752930514.31981,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752930547.640338,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752930973.960222,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752931824.4226599,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752931827.6954021,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752933196.679436,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752933198.889395,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752933201.8848891,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752933207.529887,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752939491.633671,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752939502.1280642,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752939835.960228,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752941527.3096309,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752941872.317347,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752944188.995685,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752944558.9067621,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1752944653.24713,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Relajarse
False,1752948011.721189,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752953866.941987,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1752954555.58991,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1752956275.208822,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1752962761.9981,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1752964095.619487,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753002427.6202111,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753005002.414927,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753006225.3275719,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753009110.44837,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753010968.853496,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753011868.806112,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753015341.9248018,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753016000.229083,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1753017834.4371629,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Relajarse
False,1753018345.6706839,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753025353.002269,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753028185.5853682,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753028743.0525079,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753031549.974846,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753032343.86407,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753032636.441887,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Buscar info
False,1753032688.618207,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753032915.56832,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753032925.333344,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753033108.70592,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753033155.996311,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1753033211.436851,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753033638.087513,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753033936.433629,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753035150.715352,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753035638.669952,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753035738.0422292,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753035752.2934132,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753041275.433774,breathingExercise,tikTok,Europe/Madrid,3.0,openedApp,Entretenimiento
False,1753041875.9485521,breathingExercise,tikTok,Europe/Madrid,3.0,dismissedAppOpening,
False,1753042410.0904121,breathingExercise,instagram,Europe/Madrid,3.0,dismissedAppOpening,
False,1753045397.3960009,breathingExercise,instagram,Europe/Madrid,3.0,openedApp,Escapar / Evitar
False,1753050212.542532,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753073006.954063,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753083742.419087,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753088083.267935,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753089260.551118,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753091498.448996,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753091519.067978,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753094605.611714,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753094613.830349,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753095035.715076,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753096016.408389,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753097858.1982908,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753098238.520166,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753100381.650449,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753100410.450156,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753100414.2680821,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753103153.347285,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Aburrido
False,1753109319.659642,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753109479.6275291,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753111569.405027,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753112749.768259,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753112757.572125,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753112807.37399,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753112826.513054,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753113166.356549,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753114299.864836,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753114823.294497,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753114838.655545,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753120163.550571,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753128824.694423,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Buscar info
False,1753134426.144573,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753134450.4084802,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,No puedo dormir
False,1753135700.929727,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753136065.827324,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753136137.4078631,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753136978.163813,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753137298.031229,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753137321.7932901,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753139963.8700871,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753140137.032445,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753155197.606629,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753164595.042214,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753166971.318691,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753168119.612482,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753168149.8388062,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753177378.304564,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753177650.6693602,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753178413.246361,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753178650.74545,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753179961.340307,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753182995.868516,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753183014.8881469,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753189113.74583,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753189129.040042,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753189415.610666,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753190887.624593,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753190910.604197,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753190927.1315289,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753192220.6326141,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753194685.677274,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mensaje
False,1753195645.4935122,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753195991.7713819,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753196008.128304,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753196201.056082,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753197268.346472,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753197336.791656,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753197338.856631,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753197353.106686,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753199717.491637,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753200329.852161,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753201123.408225,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753201160.1276178,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753202089.241833,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753203330.995697,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753203915.910915,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753204580.88513,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753205313.2786741,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753206581.9977689,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753206584.771185,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753206587.483464,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753206858.1061358,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753207262.218141,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753208296.184593,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753212643.945406,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mensaje
False,1753217838.440658,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753218057.1705499,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753218123.902746,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753218196.758605,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
