resolution,timestamp,interventionDuration,app,timezone,isReIntervention,interventionType,purpose,timeIntervalUntilReIntervention
closedApp,1750391524.3273659,,whastapp,Asia/Singapore,False,,,
closedApp,1750392641.458931,,whastapp,Asia/Singapore,False,,,
openedApp,1750393078.2632089,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750393143.2089028,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750395951.945314,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750397585.4316602,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750397631.8676162,,whastapp,Asia/Singapore,False,,,
openedApp,1750401540.519641,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750401569.529486,,outlook,Asia/Singapore,False,,,
openedApp,1750401612.805431,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750401681.505828,,whastapp,Asia/Singapore,False,,,
closedApp,1750402170.0702581,,whastapp,Asia/Singapore,False,,,
closedApp,1750402286.025227,,whastapp,Asia/Singapore,False,,,
closedApp,1750402361.190619,,whastapp,Asia/Singapore,False,,,
closedApp,1750402443.34652,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750403564.553176,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750403583.0045838,6.0,whastapp,Asia/Singapore,False,breathingExercise,Message,
openedApp,1750405026.400206,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750405063.501998,,whastapp,Asia/Singapore,False,,,
openedApp,1750405353.3828402,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
openedApp,1750405642.754366,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750405378.592529,,outlook,Asia/Singapore,False,,,
closedApp,1750405393.505527,,outlook,Asia/Singapore,False,,,
openedApp,1750405907.01213,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750405967.529542,,whastapp,Asia/Singapore,False,,,
openedApp,1750406128.303238,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750406143.431443,,outlook,Asia/Singapore,False,,,
openedApp,1750406321.048701,6.0,whastapp,Asia/Singapore,False,breathingExercise,Escape / Avoid,
closedApp,1750406349.5217361,,whastapp,Asia/Singapore,False,,,
closedApp,1750406566.597127,,whastapp,Asia/Singapore,False,,,
closedApp,1750406612.8568769,,whastapp,Asia/Singapore,False,,,
closedApp,1750407366.2191591,,whastapp,Asia/Singapore,False,,,
closedApp,1750407584.391644,,whastapp,Asia/Singapore,False,,,
closedApp,1750408068.143674,,whastapp,Asia/Singapore,False,,,
closedApp,1750408117.8333302,,whastapp,Asia/Singapore,False,,,
closedApp,1750408241.1528459,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750408754.872618,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750408998.987354,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750409105.611768,,whastapp,Asia/Singapore,False,,,
closedApp,1750409454.926046,,whastapp,Asia/Singapore,False,,,
closedApp,1750409913.234935,,whastapp,Asia/Singapore,False,,,
closedApp,1750410512.337387,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750410561.043999,6.0,outlook,Asia/Singapore,False,breathingExercise,,
closedApp,1750410599.7172089,,whastapp,Asia/Singapore,False,,,
closedApp,1750410863.2730951,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750411061.320746,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1750411069.714735,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750411354.033092,6.0,whastapp,Asia/Singapore,False,breathingExercise,Message,
closedApp,1750411371.897119,,whastapp,Asia/Singapore,False,,,
closedApp,1750411379.2259622,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750412455.57332,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1750413874.544678,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750415619.92468,6.0,whastapp,Asia/Singapore,False,breathingExercise,Message,
closedApp,1750415647.1904101,,whastapp,Asia/Singapore,False,,,
closedApp,1750416403.366465,,whastapp,Asia/Singapore,False,,,
closedApp,1750420121.6908798,,whastapp,Asia/Singapore,False,,,
openedApp,1750420150.026784,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750420172.7523398,,outlook,Asia/Singapore,False,,,
closedApp,1750424276.99749,,outlook,Asia/Singapore,False,,,
closedApp,1750424385.2621279,,outlook,Asia/Singapore,False,,,
closedApp,1750424537.949871,,outlook,Asia/Singapore,False,,,
openedApp,1750424585.097063,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
openedApp,1750426217.631215,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750426347.647733,,outlook,Asia/Singapore,False,,,
openedApp,1750426365.037461,6.0,microsoftTeams,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750426445.000023,,outlook,Asia/Singapore,False,,,
closedApp,1750426432.369034,,microsoftTeams,Asia/Singapore,False,,,
openedApp,1750434471.546606,6.0,outlook,Asia/Singapore,False,breathingExercise,Stay In the Loop,
openedApp,1750434502.398374,6.0,instagram,Asia/Singapore,False,breathingExercise,Stay In the Loop,
openedApp,1750434865.765868,6.0,instagram,Asia/Singapore,False,breathingExercise,Stay In the Loop,
dismissedAppOpening,1750435102.060638,6.0,instagram,Asia/Singapore,False,breathingExercise,,
openedApp,1750435117.52567,6.0,whastapp,Asia/Singapore,False,breathingExercise,Stay In the Loop,
closedApp,1750435435.306744,,whastapp,Asia/Singapore,False,,,
closedApp,1750467278.314879,,whastapp,Asia/Singapore,False,,,
openedApp,1750467318.586055,6.0,outlook,Asia/Singapore,False,breathingExercise,Message,
dismissedAppOpening,1750471601.5637589,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
dismissedAppOpening,1750472155.761446,6.0,whastapp,Asia/Singapore,False,breathingExercise,,
openedApp,1750472240.4612699,6.0,whastapp,Asia/Singapore,False,breathingExercise,GU parents,60.0
closedApp,1750472318.3892689,,whastapp,Asia/Singapore,False,,,
openedApp,1750472346.5449781,6.0,whastapp,Asia/Singapore,True,breathingExercise,same,180.0
closedApp,1750472465.504332,,whastapp,Asia/Singapore,False,,,
closedApp,1750472487.02581,,whastapp,Asia/Singapore,False,,,
closedApp,1750472548.4952111,,whastapp,Asia/Singapore,False,,,
closedApp,1750473265.4796991,,whastapp,Asia/Singapore,False,,,
openedApp,1750473289.5369658,6.0,whastapp,Asia/Singapore,True,breathingExercise,gu parents,120.0
closedApp,1750473328.298749,,whastapp,Asia/Singapore,False,,,
openedApp,1750478614.650638,6.0,whastapp,Asia/Singapore,False,breathingExercise,just checking after an hour of gym,60.0
closedApp,1750478679.013658,,whastapp,Asia/Singapore,False,,,
openedApp,1750479898.696665,6.0,whastapp,Asia/Singapore,False,breathingExercise,send a vid to daddy,120.0
closedApp,1750479964.824432,,whastapp,Asia/Singapore,False,,,
dismissedAppOpening,1750491555.975483,6.0,outlook,Asia/Singapore,False,breathingExercise,,
openedApp,1750493987.5765529,6.0,whastapp,Asia/Singapore,False,breathingExercise,just catching up,300.0
