resolution,timezone,app,isReIntervention,interventionDuration,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
closedApp,Europe/Vilnius,tikTok,False,,1749887539.315043,,,
openedApp,Europe/Vilnius,tikTok,True,3.0,1749887550.452766,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749888302.650075,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749888387.063977,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749888587.580971,,,
closedApp,Europe/Vilnius,telegram,False,,1749888865.038065,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749888876.411483,breathingExercise,Развлечься,360.0
closedApp,Europe/Vilnius,tikTok,False,,1749889076.413498,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749889286.2179542,breathingExercise,Проверять лайки,540.0
closedApp,Europe/Vilnius,tikTok,False,,1749889833.117653,,,
openedApp,Europe/Vilnius,tikTok,True,3.0,1749889843.140795,breathingExercise,Проверять лайки,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749890265.374084,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749890273.8167,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749890301.1753159,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1749890639.29478,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749890688.904443,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749890772.906506,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749891646.5204182,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749893407.9174352,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749893421.7977529,breathingExercise,Проверять лайки,600.0
openedApp,Europe/Vilnius,tikTok,True,3.0,1749894035.600884,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749894027.828813,,,
closedApp,Europe/Vilnius,tikTok,False,,1749894087.86454,,,
closedApp,Europe/Vilnius,tikTok,False,,1749894683.330478,,,
openedApp,Europe/Vilnius,tikTok,True,3.0,1749894692.5793772,breathingExercise,Скука,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749895513.179916,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749895522.161242,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749895546.423336,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749895565.42502,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749896172.708776,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749897031.13315,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749897058.054748,,,
closedApp,Europe/Vilnius,telegram,False,,1749897263.570304,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749899345.818223,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749899373.9949741,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749899936.8829021,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749900459.18335,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749900468.0184588,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,tikTok,False,,1749900531.5621328,,,
closedApp,Europe/Vilnius,telegram,False,,1749900504.970015,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749905021.8381,breathingExercise,Скука,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749905630.245802,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749914539.23938,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749914604.863512,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749914903.967863,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1749914978.072401,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749915186.699079,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1749915222.6163049,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1749915225.2600188,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749915235.1391048,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,instagram,False,,1749915369.5264091,,,
closedApp,Europe/Vilnius,telegram,False,,1749915254.1928601,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,3.0,1749915609.53789,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749915618.5147839,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749915647.003103,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749916105.9849892,breathingExercise,Написать сообщение,
dismissedAppOpening,Europe/Vilnius,threads,False,3.0,1749916122.577157,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,threads,False,3.0,1749916337.1039329,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,threads,False,3.0,1749916351.900898,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,3.0,1749916362.9388971,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1749916410.5188808,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1749916413.723464,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1749916750.060721,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749916758.974074,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749916791.9320312,,,
closedApp,Europe/Vilnius,telegram,False,,1749916798.4517999,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749920803.1715279,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749921244.634573,,,
closedApp,Europe/Vilnius,telegram,False,,1749923904.7733932,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,3.0,1749924416.788643,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749929256.2072592,breathingExercise,Написать сообщение,360.0
closedApp,Europe/Vilnius,instagram,False,,1749929339.3628402,,,
closedApp,Europe/Vilnius,instagram,False,,1749931052.5722198,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749964310.4364781,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749964384.807281,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749964395.243273,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1749964663.805774,,,
dismissedAppOpening,Europe/Vilnius,tikTok,False,3.0,1749964717.6000152,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749964806.7719889,breathingExercise,Написать сообщение,360.0
closedApp,Europe/Vilnius,tikTok,False,,1749966561.6195111,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749969056.46878,breathingExercise,Написать сообщение,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749969180.020767,breathingExercise,Скука,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749969271.610487,,,
closedApp,Europe/Vilnius,tikTok,False,,1749969711.662816,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749973316.759811,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1749973364.733539,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749973375.774384,breathingExercise,В туалете,240.0
closedApp,Europe/Vilnius,tikTok,False,,1749973476.344094,,,
closedApp,Europe/Vilnius,tikTok,False,,1749973572.068687,,,
closedApp,Europe/Vilnius,tikTok,False,,1749973673.369275,,,
openedApp,Europe/Vilnius,threads,False,3.0,1749973814.774405,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1749973910.7889671,,,
closedApp,Europe/Vilnius,threads,False,,1749974065.075593,,,
openedApp,Europe/Vilnius,threads,False,3.0,1749978892.318485,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1749979014.7120218,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,3.0,1749979191.104928,breathingExercise,,
openedApp,Europe/Vilnius,threads,False,3.0,1749979259.128736,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1749979347.0011759,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749979357.594475,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1749979404.192277,,,
closedApp,Europe/Vilnius,instagram,False,,1749979419.814615,,,
closedApp,Europe/Vilnius,threads,False,,1749979532.526744,,,
closedApp,Europe/Vilnius,threads,False,,1749982841.8202481,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749982912.5040421,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749983069.5718951,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749984091.977034,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749984697.250937,,,
openedApp,Europe/Vilnius,tikTok,True,3.0,1749984706.273279,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749984748.925566,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1749984802.342119,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1749984899.2601051,,,
closedApp,Europe/Vilnius,tikTok,False,,1749984924.988801,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1749984940.49368,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,tikTok,False,,1749985191.4010959,,,
closedApp,Europe/Vilnius,tikTok,False,,1749985548.8310251,,,
closedApp,Europe/Vilnius,telegram,False,,1749984959.706429,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749986110.528687,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749986170.76649,,,
closedApp,Europe/Vilnius,tikTok,False,,1749987658.5460582,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1749988986.6486201,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1749989378.553427,,,
closedApp,Europe/Vilnius,tikTok,False,,1749989577.642606,,,
closedApp,Europe/Vilnius,tikTok,False,,1749993270.940384,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750003969.399919,breathingExercise,Написать сообщение,
openedApp,Europe/Vilnius,instagram,False,3.0,1750003989.402526,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750004103.442926,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,3.0,1750004300.621944,breathingExercise,,
openedApp,Europe/Vilnius,instagram,False,3.0,1750005251.560983,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750005318.912445,,,
closedApp,Europe/Vilnius,instagram,False,,1750005575.186332,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750005583.5510612,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,instagram,False,,1750005775.74535,,,
closedApp,Europe/Vilnius,telegram,False,,1750005718.8390021,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1750009233.739085,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750009265.6394181,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750009307.3420448,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750009428.817913,,,
closedApp,Europe/Vilnius,tikTok,False,,1750009592.7019029,,,
closedApp,Europe/Vilnius,tikTok,False,,1750012776.3491,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750013182.903079,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750013205.653547,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750013519.243609,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750013539.057917,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1750014071.945996,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750014276.2256699,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750014289.802783,,,
closedApp,Europe/Vilnius,telegram,False,,1750014797.02357,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750014808.297631,breathingExercise,Написать сообщение,600.0
openedApp,Europe/Vilnius,tikTok,False,3.0,1750015652.316911,breathingExercise,Написать сообщение,480.0
closedApp,Europe/Vilnius,tikTok,False,,1750015195.238264,,,
closedApp,Europe/Vilnius,tikTok,False,,1750015813.222239,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,3.0,1750016944.46223,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750019033.267142,breathingExercise,Написать сообщение,600.0
openedApp,Europe/Vilnius,tikTok,True,3.0,1750019837.213687,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750019175.657975,,,
closedApp,Europe/Vilnius,tikTok,False,,1750019829.3292441,,,
closedApp,Europe/Vilnius,tikTok,False,,1750020100.5473099,,,
dismissedAppOpening,Europe/Vilnius,instagram,False,3.0,1750048172.14488,breathingExercise,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1750048174.006289,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750048259.883582,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750048276.860364,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1750048294.0178971,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750048432.37435,,,
closedApp,Europe/Vilnius,instagram,False,,1750048479.2749,,,
closedApp,Europe/Vilnius,instagram,False,,1750048687.828528,,,
closedApp,Europe/Vilnius,instagram,False,,1750048826.885715,,,
closedApp,Europe/Vilnius,instagram,False,,1750048977.46896,,,
dismissedAppOpening,Europe/Vilnius,telegram,False,3.0,1750048987.86521,breathingExercise,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750049043.361259,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750049074.151341,,,
openedApp,Europe/Vilnius,threads,False,3.0,1750049093.722594,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1750049218.985404,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1750049260.298482,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750049304.486619,,,
closedApp,Europe/Vilnius,instagram,False,,1750049387.172962,,,
closedApp,Europe/Vilnius,instagram,False,,1750049516.86112,,,
openedApp,Europe/Vilnius,threads,False,3.0,1750049524.793896,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,threads,False,,1750050013.329268,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750050021.12319,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750050123.266706,,,
closedApp,Europe/Vilnius,telegram,False,,1750050270.813165,,,
closedApp,Europe/Vilnius,telegram,False,,1750050286.8232431,,,
dismissedAppOpening,Europe/Vilnius,threads,False,3.0,1750050287.374289,breathingExercise,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750050305.1229181,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750050332.748471,,,
closedApp,Europe/Vilnius,tikTok,False,,1750050482.426157,,,
openedApp,Europe/Vilnius,telegram,False,3.0,1750051211.9717069,breathingExercise,Написать сообщение,
closedApp,Europe/Vilnius,telegram,False,,1750051260.4232569,,,
closedApp,Europe/Vilnius,telegram,False,,1750051314.975274,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750051896.05421,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750052197.916726,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750053332.742786,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,tikTok,False,,1750053396.3705602,,,
openedApp,Europe/Vilnius,instagram,False,3.0,1750054025.829441,breathingExercise,Написать сообщение,600.0
closedApp,Europe/Vilnius,instagram,False,,1750054166.414209,,,
openedApp,Europe/Vilnius,tikTok,False,3.0,1750054177.879483,breathingExercise,Поискать информацию,600.0
