timeIntervalUntilReIntervention,interventionType,timezone,resolution,timestamp,interventionDuration,app,isReIntervention
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753807277.098567,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753807573.396622,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753807593.9641051,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753807796.0792599,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753808183.5072541,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753808251.1339378,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753808790.040894,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753810864.588758,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753810883.17836,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753810955.428793,,facebook,False
,,America/Los_Angeles,closedApp,1753810969.895072,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753813491.0814939,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753813563.0562701,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753813642.441537,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753814236.567502,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753814258.797505,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753814863.0320458,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753815433.0690532,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753815459.161577,,facebook,False
,,America/Los_Angeles,closedApp,1753815708.106693,,facebook,False
,,America/Los_Angeles,closedApp,1753815913.096874,,facebook,False
,,America/Los_Angeles,closedApp,1753816147.544685,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753816348.292266,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753816506.733962,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753817937.491025,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753819530.148313,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753819674.682554,,facebook,False
,,America/Los_Angeles,closedApp,1753819690.7974281,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753820104.7704449,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753820328.7311668,,facebook,False
,,America/Los_Angeles,closedApp,1753820392.846572,,facebook,False
,,America/Los_Angeles,closedApp,1753820538.995625,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753821724.97781,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753822644.838027,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753822666.0657768,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753822739.018784,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753822843.0338101,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753823013.087479,,instagram,False
,breathingExercise,America/Los_Angeles,openedApp,1753823502.220663,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753823536.762558,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753823943.484678,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753824024.098109,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753825505.48247,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753825533.107356,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753826162.905319,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753826278.865296,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753828718.5666718,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753828738.262269,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753829810.56504,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753829896.282011,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753830837.8202949,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753830866.787921,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753834110.979831,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753834487.861171,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753835953.6375399,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753836129.769318,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753836444.78576,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753840998.2099628,,facebook,False
,,America/Los_Angeles,closedApp,1753841102.822064,,facebook,False
,,America/Los_Angeles,closedApp,1753844034.0508971,,facebook,False
,,America/Los_Angeles,closedApp,1753849127.2769651,,facebook,False
,,America/Los_Angeles,closedApp,1753849204.117567,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753871329.801749,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753871477.924067,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753875074.654772,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753875092.509437,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753887045.5208778,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753887173.653782,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753887204.7375689,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753887420.6934772,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753888218.5388188,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753888235.881686,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753888550.5810242,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753888579.920731,,facebook,False
,,America/Los_Angeles,closedApp,1753888613.451168,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753892768.526617,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753892806.7619638,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753894381.1322799,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753895878.406033,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753895914.392055,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753897229.464745,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753898363.620596,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753898590.329396,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753903970.712918,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753904053.341959,,facebook,False
,,America/Los_Angeles,closedApp,1753904183.1339998,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753904243.724767,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753904327.969204,,instagram,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753904393.215153,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753904705.851204,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753904727.545837,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753905207.959643,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753905986.43848,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753906031.11112,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753906183.9726439,,facebook,False
,,America/Los_Angeles,closedApp,1753906283.110725,,facebook,False
,,America/Los_Angeles,closedApp,1753906390.63316,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753908824.170611,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753908884.906132,,facebook,False
,,America/Los_Angeles,closedApp,1753909035.191459,,facebook,False
,,America/Los_Angeles,closedApp,1753909091.803846,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753911945.062666,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753913321.4518309,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753915907.627512,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753916256.665156,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753916452.809978,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753916511.6322188,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753918474.536726,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753930744.777937,,instagram,False
,,America/Los_Angeles,closedApp,1753918687.87973,,facebook,False
,,America/Los_Angeles,closedApp,1753924550.858804,,facebook,False
,,America/Los_Angeles,closedApp,1753926489.563035,,facebook,False
,,America/Los_Angeles,closedApp,1753927932.406929,,facebook,False
,,America/Los_Angeles,closedApp,1753928317.244326,,facebook,False
,,America/Los_Angeles,closedApp,1753929161.726079,,facebook,False
,,America/Los_Angeles,closedApp,1753935047.503399,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753969940.1409779,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753970225.019202,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753970741.676625,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753970822.342763,,facebook,False
,,America/Los_Angeles,closedApp,1753970929.386787,,facebook,False
,,America/Los_Angeles,closedApp,1753971312.6064801,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753971886.774796,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753971908.954042,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753977693.708537,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753977713.964792,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753977769.5318031,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753979007.447051,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753979048.745697,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753986171.3878021,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753990020.0294452,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753990034.2210732,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753990039.802664,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753990123.6283798,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753990499.402688,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753990239.247483,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753990506.954638,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753991555.343252,6.0,facebook,False
,,America/Los_Angeles,closedApp,1753991608.414536,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753991763.689827,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753991811.80778,,instagram,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753992823.3476958,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1753992876.911662,6.0,instagram,False
,,America/Los_Angeles,closedApp,1753992916.962148,,instagram,False
,,America/Los_Angeles,closedApp,1753992946.3248549,,instagram,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753993085.407744,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1753997865.473311,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754007820.2433991,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754007839.678114,,facebook,False
,,America/Los_Angeles,closedApp,1754010429.694282,,facebook,False
,,America/Los_Angeles,closedApp,1754010770.7444081,,facebook,False
,,America/Los_Angeles,closedApp,1754011538.244024,,facebook,False
,,America/Los_Angeles,closedApp,1754019239.94667,,facebook,False
,,America/Los_Angeles,closedApp,1754019649.794153,,facebook,False
,,America/Los_Angeles,closedApp,1754019682.866837,,facebook,False
,,America/Los_Angeles,closedApp,1754022741.968806,,facebook,False
,,America/Los_Angeles,closedApp,1754023106.5904999,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754053598.861624,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754053649.6563358,,facebook,False
,,America/Los_Angeles,closedApp,1754053780.8946462,,facebook,False
,,America/Los_Angeles,closedApp,1754053805.631071,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754058369.271955,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754058391.007927,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754061217.7630138,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754061362.7209148,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754062542.274174,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754062623.061928,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754063160.452857,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754063274.116321,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754064029.223834,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754064568.408008,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754064664.152643,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754065290.9977531,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754065345.3359451,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754065622.082512,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754065644.5942001,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754066021.8693771,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754066363.314145,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754066640.9080548,,facebook,False
,,America/Los_Angeles,closedApp,1754066746.0116549,,facebook,False
,,America/Los_Angeles,closedApp,1754066826.385138,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754068267.704642,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754068504.73173,,facebook,False
,,America/Los_Angeles,closedApp,1754068544.238837,,facebook,False
,,America/Los_Angeles,closedApp,1754068735.49824,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754070001.187636,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754070024.0429049,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754070335.590283,,facebook,False
,,America/Los_Angeles,closedApp,1754070422.670244,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754070698.494153,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754070764.613573,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754070875.016118,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754072442.648144,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754072901.198036,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754072957.131371,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754074712.864853,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754074912.659168,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754075007.024368,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754080757.0211391,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754080831.6579862,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754081759.178582,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754081832.387432,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754082089.819138,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754082107.362083,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754082401.843719,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754082561.231615,,facebook,False
,,America/Los_Angeles,closedApp,1754083195.168721,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754086694.580457,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754086709.444495,,facebook,False
,,America/Los_Angeles,closedApp,1754086815.847621,,facebook,False
,,America/Los_Angeles,closedApp,1754087015.11481,,facebook,False
,,America/Los_Angeles,closedApp,1754087214.145163,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754088624.183095,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754088843.009222,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754090982.455462,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754091045.034128,,facebook,False
,,America/Los_Angeles,closedApp,1754091241.812182,,facebook,False
,,America/Los_Angeles,closedApp,1754099124.764612,,facebook,False
,,America/Los_Angeles,closedApp,1754099422.870491,,facebook,False
,,America/Los_Angeles,closedApp,1754099878.184686,,facebook,False
,,America/Los_Angeles,closedApp,1754099919.050834,,facebook,False
,,America/Los_Angeles,closedApp,1754100017.205929,,facebook,False
,,America/Los_Angeles,closedApp,1754100128.209278,,facebook,False
,,America/Los_Angeles,closedApp,1754100208.958695,,facebook,False
,,America/Los_Angeles,closedApp,1754101411.847969,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754143389.25359,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754143581.161683,,facebook,False
,,America/Los_Angeles,closedApp,1754143703.884906,,facebook,False
,,America/Los_Angeles,closedApp,1754143897.04107,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754144488.145777,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754145090.701855,,facebook,False
,,America/Los_Angeles,closedApp,1754145310.617234,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754146485.145921,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754146505.287369,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754146540.707718,,facebook,False
,,America/Los_Angeles,closedApp,1754146800.16854,,facebook,False
,,America/Los_Angeles,closedApp,1754146859.8697438,,facebook,False
,,America/Los_Angeles,closedApp,1754146938.747552,,facebook,False
,,America/Los_Angeles,closedApp,1754147243.87727,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754148559.8217669,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754148914.210513,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754149239.75661,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754149262.951093,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754149606.513215,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754149621.1599898,,facebook,False
,,America/Los_Angeles,closedApp,1754149746.3486838,,facebook,False
,,America/Los_Angeles,closedApp,1754150460.2324228,,facebook,False
,,America/Los_Angeles,closedApp,1754150558.835771,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754155920.674028,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754155963.990252,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754156250.140802,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754156559.3625488,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754156622.104835,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754157292.1707911,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754157647.503762,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754157853.098034,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754157891.3000689,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754159016.332559,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754160191.256027,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754160201.017452,6.0,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754160419.2759871,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754187835.573664,,instagram,False
,,America/Los_Angeles,closedApp,1754188084.529294,,instagram,False
,,America/Los_Angeles,closedApp,1754170137.713414,,facebook,False
,,America/Los_Angeles,closedApp,1754170638.8423119,,facebook,False
,,America/Los_Angeles,closedApp,1754171288.987115,,facebook,False
,,America/Los_Angeles,closedApp,1754171596.7861052,,facebook,False
,,America/Los_Angeles,closedApp,1754172153.1204329,,facebook,False
,,America/Los_Angeles,closedApp,1754172220.446261,,facebook,False
,,America/Los_Angeles,closedApp,1754173823.058079,,facebook,False
,,America/Los_Angeles,closedApp,1754173981.899671,,facebook,False
,,America/Los_Angeles,closedApp,1754174139.551974,,facebook,False
,,America/Los_Angeles,closedApp,1754176762.550647,,facebook,False
,,America/Los_Angeles,closedApp,1754181961.690465,,facebook,False
,,America/Los_Angeles,closedApp,1754183826.243149,,facebook,False
,,America/Los_Angeles,closedApp,1754184420.58574,,facebook,False
,,America/Los_Angeles,closedApp,1754187101.803266,,facebook,False
,,America/Los_Angeles,closedApp,1754190357.099224,,facebook,False
,,America/Los_Angeles,closedApp,1754191047.668604,,facebook,False
,,America/Los_Angeles,closedApp,1754193365.5829859,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754226805.80928,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754227536.299078,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754227623.352127,,facebook,False
,,America/Los_Angeles,closedApp,1754227772.958329,,facebook,False
,,America/Los_Angeles,closedApp,1754227796.041188,,facebook,False
,,America/Los_Angeles,closedApp,1754227903.3177109,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754228728.464786,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754228786.439345,,facebook,False
,,America/Los_Angeles,closedApp,1754228973.05688,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754230253.6751099,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754230297.770405,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754231868.739172,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754231947.644522,,facebook,False
,,America/Los_Angeles,closedApp,1754232035.37332,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754236746.046196,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754236758.465259,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754237529.45744,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754237609.864285,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754239827.908746,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754239857.97992,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754240713.1733952,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754240955.486125,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754241830.651402,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754241848.541226,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754241863.608432,6.0,instagram,False
,,America/Los_Angeles,closedApp,1754242154.370616,,instagram,False
,breathingExercise,America/Los_Angeles,openedApp,1754242194.9007869,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754242220.085892,,facebook,False
,,America/Los_Angeles,closedApp,1754242573.0254412,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754247213.0645041,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754266379.324214,,instagram,False
,,America/Los_Angeles,closedApp,1754266552.707183,,instagram,False
,,America/Los_Angeles,closedApp,1754270640.8878841,,instagram,False
,,America/Los_Angeles,closedApp,1754247735.290618,,facebook,False
,,America/Los_Angeles,closedApp,1754252359.416415,,facebook,False
,,America/Los_Angeles,closedApp,1754254965.2621531,,facebook,False
,,America/Los_Angeles,closedApp,1754261003.845592,,facebook,False
,,America/Los_Angeles,closedApp,1754263203.165426,,facebook,False
,,America/Los_Angeles,closedApp,1754267543.994931,,facebook,False
,,America/Los_Angeles,closedApp,1754272975.696113,,facebook,False
,,America/Los_Angeles,closedApp,1754278833.489492,,facebook,False
,,America/Los_Angeles,closedApp,1754278904.3308191,,facebook,False
,,America/Los_Angeles,closedApp,1754279265.2942939,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754303221.75885,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754303466.235011,,facebook,False
,,America/Los_Angeles,closedApp,1754304710.979825,,facebook,False
,,America/Los_Angeles,closedApp,1754304828.9096231,,facebook,False
,,America/Los_Angeles,closedApp,1754304929.752625,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754305251.78019,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754305264.520752,,facebook,False
,,America/Los_Angeles,closedApp,1754305474.155622,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754306146.230191,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754306383.9895082,,facebook,False
,breathingExercise,America/Los_Angeles,dismissedAppOpening,1754321141.0092192,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754322588.164052,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754322733.700945,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754323487.223926,6.0,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754330539.621856,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754330558.0501652,,facebook,False
,,America/Los_Angeles,closedApp,1754330646.962759,,facebook,False
,,America/Los_Angeles,closedApp,1754330742.5568151,,facebook,False
,,America/Los_Angeles,closedApp,1754330976.734313,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754331376.3498402,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754331465.849944,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754332215.7948,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754332280.144006,,facebook,False
,,America/Los_Angeles,closedApp,1754332304.0600019,,facebook,False
,,America/Los_Angeles,closedApp,1754332414.581757,,facebook,False
,,America/Los_Angeles,closedApp,1754332511.478786,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754336018.858767,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754336067.1924171,,facebook,False
,,America/Los_Angeles,closedApp,1754336245.474251,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754344150.891481,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754344725.668968,,facebook,False
,,America/Los_Angeles,closedApp,1754344759.749279,,facebook,False
,,America/Los_Angeles,closedApp,1754357795.482806,,facebook,False
,,America/Los_Angeles,closedApp,1754364692.466824,,facebook,False
,,America/Los_Angeles,closedApp,1754365414.0900578,,facebook,False
,,America/Los_Angeles,closedApp,1754372219.2676492,,facebook,False
,,America/Los_Angeles,closedApp,1754373625.554898,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754377323.088059,6.0,instagram,False
,,America/Los_Angeles,closedApp,1754377887.2511969,,instagram,False
,breathingExercise,America/Los_Angeles,openedApp,1754402007.454833,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754402897.434421,,facebook,False
,,America/Los_Angeles,closedApp,1754403074.8055701,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754403371.578882,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754403400.603014,,facebook,False
,,America/Los_Angeles,closedApp,1754403457.5564818,,facebook,False
,,America/Los_Angeles,closedApp,1754404198.1517382,,facebook,False
,,America/Los_Angeles,closedApp,1754404480.9079762,,facebook,False
,,America/Los_Angeles,closedApp,1754405524.847155,,facebook,False
,,America/Los_Angeles,closedApp,1754405598.93051,,facebook,False
,,America/Los_Angeles,closedApp,1754405798.585792,,facebook,False
,,America/Los_Angeles,closedApp,1754405983.23986,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754410408.793534,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754410751.386461,,facebook,False
,,America/Los_Angeles,closedApp,1754411381.251573,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754411718.4621649,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754411816.4042869,,facebook,False
,,America/Los_Angeles,closedApp,1754411917.824583,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754413958.746705,6.0,facebook,False
,,America/Los_Angeles,closedApp,1754414017.5537062,,facebook,False
,breathingExercise,America/Los_Angeles,openedApp,1754414715.591918,6.0,facebook,False
