isReIntervention,app,interventionDuration,interventionType,timestamp,resolution,timezone,purpose
False,instagram,,,1752919286.172889,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752920360.67449,openedApp,Europe/Madrid,
False,instagram,,,1752920402.2552671,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752921183.7582278,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752921497.5125608,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752921604.159038,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752921692.531773,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752922085.8535461,openedApp,Europe/Madrid,
False,tikTok,,,1752922226.0626822,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752922575.577622,openedApp,Europe/Madrid,
False,tikTok,,,1752922677.949594,closedApp,Europe/Madrid,
False,tikTok,,,1752923145.368402,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752923235.7177591,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752923246.117774,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752923267.458538,openedApp,Europe/Madrid,
False,instagram,,,1752923441.0442638,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1752923730.519834,openedApp,Europe/Madrid,
False,tikTok,,,1752923811.647937,closedApp,Europe/Madrid,
False,tikTok,,,1752924165.4919538,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752924451.986476,openedApp,Europe/Madrid,
False,instagram,,,1752924496.7410831,closedApp,Europe/Madrid,
False,instagram,,,1752925255.437257,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752926028.1357121,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752929862.8488421,openedApp,Europe/Madrid,
False,instagram,,,1752929886.4240432,closedApp,Europe/Madrid,
False,instagram,,,1752929935.16099,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752931429.4845328,openedApp,Europe/Madrid,
False,instagram,,,1752931565.725677,closedApp,Europe/Madrid,
False,instagram,,,1752931748.556871,closedApp,Europe/Madrid,
False,instagram,,,1752931992.576765,closedApp,Europe/Madrid,
False,instagram,,,1752932050.930114,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752933688.96019,openedApp,Europe/Madrid,
False,instagram,,,1752933772.448946,closedApp,Europe/Madrid,
False,instagram,,,1752934632.407083,closedApp,Europe/Madrid,
False,instagram,,,1752935013.6271582,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752935633.3171291,openedApp,Europe/Madrid,
False,instagram,,,1752935648.048568,closedApp,Europe/Madrid,
False,instagram,,,1752935970.41869,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752937119.5085921,openedApp,Europe/Madrid,
False,instagram,,,1752937162.65106,closedApp,Europe/Madrid,
False,instagram,,,1752940898.78513,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752941389.940131,openedApp,Europe/Madrid,
False,instagram,,,1752941519.343193,closedApp,Europe/Madrid,
False,instagram,,,1752941898.749984,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752942307.437755,openedApp,Europe/Madrid,
False,instagram,,,1752942404.571587,closedApp,Europe/Madrid,
False,instagram,,,1752942545.1206698,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752943014.150603,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752950217.717149,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752950221.773922,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752965597.7725348,openedApp,Europe/Madrid,
False,instagram,,,1752965811.440877,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752966620.083527,openedApp,Europe/Madrid,
False,instagram,,,1752966654.33127,closedApp,Europe/Madrid,
False,instagram,,,1752966710.8491,closedApp,Europe/Madrid,
False,instagram,,,1752966900.201733,closedApp,Europe/Madrid,
False,instagram,,,1752967309.295639,closedApp,Europe/Madrid,
False,instagram,,,1752967560.329987,closedApp,Europe/Madrid,
False,instagram,,,1752967668.912406,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752970111.7077909,openedApp,Europe/Madrid,
False,instagram,,,1752970601.4042501,closedApp,Europe/Madrid,
False,instagram,,,1752970611.320173,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1752971017.600009,openedApp,Europe/Madrid,
False,instagram,,,1752971930.6748052,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753008957.033541,openedApp,Europe/Madrid,
False,instagram,,,1753009011.877413,closedApp,Europe/Madrid,
False,instagram,,,1753009259.860571,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753010118.4759622,openedApp,Europe/Madrid,
False,instagram,,,1753010484.331277,closedApp,Europe/Madrid,
False,instagram,,,1753010565.160945,closedApp,Europe/Madrid,
False,instagram,,,1753012210.238006,closedApp,Europe/Madrid,
False,instagram,,,1753014292.924271,closedApp,Europe/Madrid,
False,instagram,,,1753014741.422653,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753015984.658364,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753016087.9896011,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753018522.1732411,openedApp,Europe/Madrid,
False,instagram,,,1753018576.5820808,closedApp,Europe/Madrid,
False,instagram,,,1753019694.6018472,closedApp,Europe/Madrid,
False,instagram,,,1753020044.276919,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753028709.339431,openedApp,Europe/Madrid,
False,instagram,,,1753028789.8343182,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753041296.300033,openedApp,Europe/Madrid,
False,instagram,,,1753042903.964357,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753043129.084381,openedApp,Europe/Madrid,
False,instagram,,,1753043458.984906,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753044689.99724,openedApp,Europe/Madrid,
False,tikTok,,,1753044866.908265,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753048324.718923,openedApp,Europe/Madrid,
False,instagram,,,1753050192.57497,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753077654.5903049,openedApp,Europe/Madrid,
False,instagram,,,1753077840.840812,closedApp,Europe/Madrid,
False,instagram,,,1753077968.2504082,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753078590.5670772,openedApp,Europe/Madrid,
False,instagram,,,1753079963.943976,closedApp,Europe/Madrid,
False,instagram,,,1753081121.533742,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753086935.3243809,openedApp,Europe/Madrid,
False,instagram,,,1753086967.843666,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753095805.108231,openedApp,Europe/Madrid,
False,instagram,,,1753096003.6299062,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753107330.528144,openedApp,Europe/Madrid,
False,instagram,,,1753107555.78402,closedApp,Europe/Madrid,
False,instagram,,,1753107830.315783,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753112714.293088,openedApp,Europe/Madrid,
False,instagram,,,1753112752.020608,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753130572.9069328,openedApp,Europe/Madrid,
False,instagram,,,1753130612.810351,closedApp,Europe/Madrid,
False,instagram,,,1753130687.7768788,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753132345.291261,openedApp,Europe/Madrid,
False,tikTok,,,1753132606.321512,closedApp,Europe/Madrid,
False,tikTok,,,1753132699.1438432,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753133114.373197,openedApp,Europe/Madrid,
False,tikTok,,,1753133148.802679,closedApp,Europe/Madrid,
False,tikTok,,,1753133248.13904,closedApp,Europe/Madrid,
False,tikTok,,,1753133336.99998,closedApp,Europe/Madrid,
False,tikTok,,,1753133535.644857,closedApp,Europe/Madrid,
False,tikTok,,,1753133906.9005032,closedApp,Europe/Madrid,
False,tikTok,,,1753135337.578494,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753164253.639225,openedApp,Europe/Madrid,
False,tikTok,,,1753164282.482101,closedApp,Europe/Madrid,
False,tikTok,,,1753165680.479038,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753166538.1743588,openedApp,Europe/Madrid,
False,instagram,,,1753166629.0179238,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753167563.053324,openedApp,Europe/Madrid,
False,instagram,,,1753167749.7482471,closedApp,Europe/Madrid,
False,instagram,,,1753168767.904282,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753168782.5009599,openedApp,Europe/Madrid,
False,tikTok,,,1753168822.628701,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753169507.457212,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753169748.047666,openedApp,Europe/Madrid,
False,tikTok,,,1753169860.5595222,closedApp,Europe/Madrid,
False,tikTok,,,1753169941.4425058,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753181887.26331,openedApp,Europe/Madrid,
False,instagram,,,1753182041.1783218,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753182953.402409,openedApp,Europe/Madrid,
False,instagram,,,1753182967.761236,closedApp,Europe/Madrid,
False,instagram,,,1753183000.576508,closedApp,Europe/Madrid,
False,instagram,,,1753183046.3424149,closedApp,Europe/Madrid,
False,instagram,,,1753183066.749934,closedApp,Europe/Madrid,
False,instagram,,,1753183153.184493,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753208599.161107,openedApp,Europe/Madrid,
False,instagram,,,1753208991.993198,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753209500.2926831,openedApp,Europe/Madrid,
False,instagram,,,1753210160.8515081,closedApp,Europe/Madrid,
False,instagram,,,1753210321.2841558,closedApp,Europe/Madrid,
False,instagram,,,1753211494.978908,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753212388.080302,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753217019.311112,openedApp,Europe/Madrid,
False,tikTok,,,1753219068.676961,closedApp,Europe/Madrid,
False,tikTok,,,1753219117.3008142,closedApp,Europe/Madrid,
False,tikTok,,,1753219672.337387,closedApp,Europe/Madrid,
False,tikTok,,,1753223411.900177,closedApp,Europe/Madrid,
False,tikTok,,,1753223487.7766461,closedApp,Europe/Madrid,
False,tikTok,,,1753223570.0329518,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753250398.995878,openedApp,Europe/Madrid,
False,tikTok,,,1753250452.725874,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753253803.050358,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753257631.685267,openedApp,Europe/Madrid,
False,instagram,,,1753257693.023133,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753267529.322756,openedApp,Europe/Madrid,
False,tikTok,,,1753267663.607697,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753268032.225338,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753277919.892407,openedApp,Europe/Madrid,
False,instagram,,,1753278735.090611,closedApp,Europe/Madrid,
False,instagram,,,1753278787.3181229,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753279260.852162,openedApp,Europe/Madrid,
False,instagram,,,1753279528.393386,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753280219.5015721,openedApp,Europe/Madrid,
False,tikTok,,,1753280259.987248,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753280272.630513,openedApp,Europe/Madrid,
False,instagram,,,1753280609.535039,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753280920.223154,openedApp,Europe/Madrid,
False,instagram,,,1753281007.159488,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753281365.7424788,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753283369.049491,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753299666.016337,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753299688.645102,openedApp,Europe/Madrid,
False,tikTok,,,1753299789.9370341,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753299804.50892,openedApp,Europe/Madrid,
False,instagram,,,1753299928.0624552,closedApp,Europe/Madrid,
False,instagram,,,1753300561.1506739,closedApp,Europe/Madrid,
False,instagram,,,1753302445.104289,closedApp,Europe/Madrid,
False,instagram,,,1753302483.695291,closedApp,Europe/Madrid,
False,instagram,,,1753303804.219796,closedApp,Europe/Madrid,
False,instagram,,,1753304127.815405,closedApp,Europe/Madrid,
False,instagram,,,1753304173.3709931,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753336981.800283,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753338438.2866921,openedApp,Europe/Madrid,
False,tikTok,,,1753338503.867464,closedApp,Europe/Madrid,
False,tikTok,,,1753338577.3537211,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753338589.678767,openedApp,Europe/Madrid,
False,instagram,,,1753338728.260948,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753338996.3066,openedApp,Europe/Madrid,
False,instagram,,,1753339140.986024,closedApp,Europe/Madrid,
False,instagram,,,1753339282.403109,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753339702.99446,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753339717.969141,openedApp,Europe/Madrid,
False,instagram,,,1753339743.5440059,closedApp,Europe/Madrid,
False,instagram,,,1753339821.008317,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753339941.441103,openedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753340466.023985,dismissedAppOpening,Europe/Madrid,
False,tikTok,,,1753340199.797093,closedApp,Europe/Madrid,
False,tikTok,,,1753340260.6169949,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753340495.481017,openedApp,Europe/Madrid,
False,instagram,,,1753340640.406249,closedApp,Europe/Madrid,
False,instagram,,,1753341510.221874,closedApp,Europe/Madrid,
False,instagram,,,1753341597.257117,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1753344842.692687,openedApp,Europe/Madrid,
False,tikTok,,,1753345543.010329,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753350795.120214,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753350810.961125,openedApp,Europe/Madrid,
False,instagram,,,1753350863.312787,closedApp,Europe/Madrid,
False,instagram,,,1753351030.7321758,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1753351397.76504,openedApp,Europe/Madrid,
False,instagram,,,1753351422.407083,closedApp,Europe/Madrid,
False,instagram,,,1753353185.4195719,closedApp,Europe/Madrid,
False,instagram,,,1753353250.163694,closedApp,Europe/Madrid,
