timestamp,isReIntervention,interventionType,app,resolution,timezone,interventionDuration,purpose
1749752475.916017,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Search Info
1749753009.9878778,False,,tikTok,closedApp,Europe/Berlin,,
1749753263.239966,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749753400.4608011,False,,tikTok,closedApp,Europe/Berlin,,
1749753585.696869,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749753597.627595,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749753732.577137,False,,tikTok,closedApp,Europe/Berlin,,
1749753737.653057,False,,tikTok,closedApp,Europe/Berlin,,
1749754456.125761,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749758656.524059,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749754480.151617,False,,tikTok,closedApp,Europe/Berlin,,
1749754484.803296,False,,tikTok,closedApp,Europe/Berlin,,
1749754607.970005,False,,tikTok,closedApp,Europe/Berlin,,
1749754611.4759269,False,,tikTok,closedApp,Europe/Berlin,,
1749754818.7969952,False,,tikTok,closedApp,Europe/Berlin,,
1749754827.120761,False,,tikTok,closedApp,Europe/Berlin,,
1749754992.41488,False,,tikTok,closedApp,Europe/Berlin,,
1749754994.713418,False,,tikTok,closedApp,Europe/Berlin,,
1749755109.564795,False,,tikTok,closedApp,Europe/Berlin,,
1749755111.987008,False,,tikTok,closedApp,Europe/Berlin,,
1749755303.046753,False,,tikTok,closedApp,Europe/Berlin,,
1749755398.4073691,False,,tikTok,closedApp,Europe/Berlin,,
1749755476.897934,False,,tikTok,closedApp,Europe/Berlin,,
1749755479.634517,False,,tikTok,closedApp,Europe/Berlin,,
1749755582.110464,False,,tikTok,closedApp,Europe/Berlin,,
1749755881.864372,False,,tikTok,closedApp,Europe/Berlin,,
1749755885.4613562,False,,tikTok,closedApp,Europe/Berlin,,
1749756282.765182,False,,tikTok,closedApp,Europe/Berlin,,
1749756612.859219,False,,tikTok,closedApp,Europe/Berlin,,
1749757530.5998402,False,,tikTok,closedApp,Europe/Berlin,,
1749757533.7940989,False,,tikTok,closedApp,Europe/Berlin,,
1749757800.805249,False,,tikTok,closedApp,Europe/Berlin,,
1749758381.8777242,False,,tikTok,closedApp,Europe/Berlin,,
1749758933.3075361,False,,tikTok,closedApp,Europe/Berlin,,
1749758935.067064,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749759575.297637,False,,tikTok,closedApp,Europe/Berlin,,
1749759703.069851,False,,tikTok,closedApp,Europe/Berlin,,
1749759762.361722,False,,tikTok,closedApp,Europe/Berlin,,
1749760030.264573,False,,tikTok,closedApp,Europe/Berlin,,
1749760319.7948198,False,,tikTok,closedApp,Europe/Berlin,,
1749760385.979451,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749760727.836258,False,,tumblr,closedApp,Europe/Berlin,,
1749760932.697772,False,,tumblr,closedApp,Europe/Berlin,,
1749760944.293386,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749761354.376353,False,,tikTok,closedApp,Europe/Berlin,,
1749761359.018091,False,,tikTok,closedApp,Europe/Berlin,,
1749761864.910452,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749761886.571838,False,,tikTok,closedApp,Europe/Berlin,,
1749762310.3102388,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749762365.5889869,False,,tikTok,closedApp,Europe/Berlin,,
1749762437.7771401,False,,tikTok,closedApp,Europe/Berlin,,
1749762439.209492,False,,tikTok,closedApp,Europe/Berlin,,
1749762678.9927058,False,,tikTok,closedApp,Europe/Berlin,,
1749763094.028384,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749763602.008472,False,,tikTok,closedApp,Europe/Berlin,,
1749763768.830459,False,,tikTok,closedApp,Europe/Berlin,,
1749764031.958023,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749764159.352726,False,,tikTok,closedApp,Europe/Berlin,,
1749764206.139522,False,,tikTok,closedApp,Europe/Berlin,,
1749764618.0647268,False,,tikTok,closedApp,Europe/Berlin,,
1749764625.3868132,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749764869.3739681,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749764992.8142219,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749765121.0720382,False,,tikTok,closedApp,Europe/Berlin,,
1749765993.631541,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Message
1749766380.284462,False,,tikTok,closedApp,Europe/Berlin,,
1749766457.719847,False,,tikTok,closedApp,Europe/Berlin,,
1749767567.264421,False,,tikTok,closedApp,Europe/Berlin,,
1749767570.0037389,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749767597.274595,False,,tikTok,closedApp,Europe/Berlin,,
1749768264.151435,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749768600.1519852,False,,tikTok,closedApp,Europe/Berlin,,
1749770119.5969028,False,,tikTok,closedApp,Europe/Berlin,,
1749770141.430496,False,,tikTok,closedApp,Europe/Berlin,,
1749770332.039135,False,,tikTok,closedApp,Europe/Berlin,,
1749770335.8544269,False,,tikTok,closedApp,Europe/Berlin,,
1749770435.1346002,False,,tikTok,closedApp,Europe/Berlin,,
1749770480.7891002,False,,tikTok,closedApp,Europe/Berlin,,
1749770507.6737409,False,,tikTok,closedApp,Europe/Berlin,,
1749770603.839143,False,,tikTok,closedApp,Europe/Berlin,,
1749770671.413885,False,,tikTok,closedApp,Europe/Berlin,,
1749771004.164459,False,,tikTok,closedApp,Europe/Berlin,,
1749771039.603531,False,,tikTok,closedApp,Europe/Berlin,,
1749771044.958465,False,,tikTok,closedApp,Europe/Berlin,,
1749771223.900856,False,,tikTok,closedApp,Europe/Berlin,,
1749771230.703551,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749771235.722415,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749771986.706095,False,,tikTok,closedApp,Europe/Berlin,,
1749773351.175658,False,,tikTok,closedApp,Europe/Berlin,,
1749773791.7303681,False,,tikTok,closedApp,Europe/Berlin,,
1749773864.928221,False,,tikTok,closedApp,Europe/Berlin,,
1749773883.717754,False,,tikTok,closedApp,Europe/Berlin,,
1749774020.206159,False,,tikTok,closedApp,Europe/Berlin,,
1749774282.254828,False,,tikTok,closedApp,Europe/Berlin,,
1749774360.5998058,False,,tikTok,closedApp,Europe/Berlin,,
1749774403.069129,False,,tikTok,closedApp,Europe/Berlin,,
1749774602.165647,False,,tikTok,closedApp,Europe/Berlin,,
1749774957.688799,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749774970.935034,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Can’t sleep
1749774992.9373178,False,,tikTok,closedApp,Europe/Berlin,,
1749775061.5609741,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749776106.973847,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749775145.549567,False,,tikTok,closedApp,Europe/Berlin,,
1749775149.1161618,False,,tikTok,closedApp,Europe/Berlin,,
1749775553.259805,False,,tikTok,closedApp,Europe/Berlin,,
1749775553.828872,False,,tikTok,closedApp,Europe/Berlin,,
1749775779.264226,False,,tikTok,closedApp,Europe/Berlin,,
1749775075.540853,False,,tumblr,closedApp,Europe/Berlin,,
1749776741.813333,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749776749.477576,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749776764.723913,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749777073.909401,False,,tikTok,closedApp,Europe/Berlin,,
1749777081.820387,False,,tikTok,closedApp,Europe/Berlin,,
1749777636.281055,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stalk crush
1749777652.6576881,False,,tikTok,closedApp,Europe/Berlin,,
1749778026.597131,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749778541.625756,False,,tikTok,closedApp,Europe/Berlin,,
1749797152.902199,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749797284.629988,False,,tikTok,closedApp,Europe/Berlin,,
1749797292.848866,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749797317.271658,False,,tikTok,closedApp,Europe/Berlin,,
1749797854.148314,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749798725.552057,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749798770.834943,False,,tikTok,closedApp,Europe/Berlin,,
1749800850.430474,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749801332.505333,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749801729.502715,False,,tikTok,closedApp,Europe/Berlin,,
1749801891.152976,False,,tikTok,closedApp,Europe/Berlin,,
1749801952.3776932,False,,tikTok,closedApp,Europe/Berlin,,
1749801995.342397,False,,tikTok,closedApp,Europe/Berlin,,
1749803180.470714,False,,tikTok,closedApp,Europe/Berlin,,
1749801318.6879811,False,,tumblr,closedApp,Europe/Berlin,,
1749803325.76316,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1749803347.8658051,False,,tumblr,closedApp,Europe/Berlin,,
1749804826.691185,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749804953.0904942,False,,tikTok,closedApp,Europe/Berlin,,
1749805051.707819,False,,tikTok,closedApp,Europe/Berlin,,
1749805260.82579,False,,tikTok,closedApp,Europe/Berlin,,
1749805291.098256,False,,tikTok,closedApp,Europe/Berlin,,
1749805368.532491,False,,tikTok,closedApp,Europe/Berlin,,
1749805863.415362,False,,tikTok,closedApp,Europe/Berlin,,
1749805969.6192698,False,,tikTok,closedApp,Europe/Berlin,,
1749806228.326716,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749806331.4102101,False,,tikTok,closedApp,Europe/Berlin,,
1749806383.141577,False,,tikTok,closedApp,Europe/Berlin,,
1749806481.802013,False,,tikTok,closedApp,Europe/Berlin,,
1749806639.965252,False,,tikTok,closedApp,Europe/Berlin,,
1749806681.501205,False,,tikTok,closedApp,Europe/Berlin,,
1749806690.1494431,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749806854.829122,False,,tikTok,closedApp,Europe/Berlin,,
1749807193.3229399,False,,tikTok,closedApp,Europe/Berlin,,
1749807285.0202188,False,,tikTok,closedApp,Europe/Berlin,,
1749806705.802202,False,,tumblr,closedApp,Europe/Berlin,,
1749807831.3935661,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749809666.929627,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749807957.983379,False,,tikTok,closedApp,Europe/Berlin,,
1749808039.3849,False,,tikTok,closedApp,Europe/Berlin,,
1749808153.317394,False,,tikTok,closedApp,Europe/Berlin,,
1749808256.4334679,False,,tikTok,closedApp,Europe/Berlin,,
1749808322.137772,False,,tikTok,closedApp,Europe/Berlin,,
1749808674.0028129,False,,tikTok,closedApp,Europe/Berlin,,
1749808744.109227,False,,tikTok,closedApp,Europe/Berlin,,
1749808153.32166,False,,tumblr,closedApp,Europe/Berlin,,
1749809681.818766,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1749810014.1995292,False,,tikTok,closedApp,Europe/Berlin,,
1749810095.837798,False,,tikTok,closedApp,Europe/Berlin,,
1749810421.395049,False,,tikTok,closedApp,Europe/Berlin,,
1749810496.40155,False,,tikTok,closedApp,Europe/Berlin,,
1749810498.042739,False,,tikTok,closedApp,Europe/Berlin,,
1749810860.711019,False,,tikTok,closedApp,Europe/Berlin,,
1749810995.046288,False,,tikTok,closedApp,Europe/Berlin,,
1749811122.786644,False,,tikTok,closedApp,Europe/Berlin,,
1749811315.504118,False,,tikTok,closedApp,Europe/Berlin,,
1749811324.67281,False,,tikTok,closedApp,Europe/Berlin,,
1749811491.477967,False,,tikTok,closedApp,Europe/Berlin,,
1749811716.5774078,False,,tikTok,closedApp,Europe/Berlin,,
1749811849.274179,False,,tikTok,closedApp,Europe/Berlin,,
1749816019.971129,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749816037.3686771,False,,tikTok,closedApp,Europe/Berlin,,
1749816083.368527,False,,tikTok,closedApp,Europe/Berlin,,
1749816187.8657541,False,,tikTok,closedApp,Europe/Berlin,,
1749816477.775639,False,,tikTok,closedApp,Europe/Berlin,,
1749816772.026396,False,,tikTok,closedApp,Europe/Berlin,,
1749816876.078686,False,,tikTok,closedApp,Europe/Berlin,,
1749816967.85402,False,,tikTok,closedApp,Europe/Berlin,,
1749817758.490573,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1749817910.180965,False,,tikTok,closedApp,Europe/Berlin,,
1749818048.226223,False,,tikTok,closedApp,Europe/Berlin,,
1749818251.82197,False,,tikTok,closedApp,Europe/Berlin,,
1749818588.726515,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1749818636.693388,False,,tikTok,closedApp,Europe/Berlin,,
1749820401.0295482,False,,tikTok,closedApp,Europe/Berlin,,
1749820861.1518888,False,,tikTok,closedApp,Europe/Berlin,,
1749821951.071138,False,,tikTok,closedApp,Europe/Berlin,,
1749821989.641937,False,,tikTok,closedApp,Europe/Berlin,,
1749823197.6435719,False,,tikTok,closedApp,Europe/Berlin,,
1749823412.642582,False,,tikTok,closedApp,Europe/Berlin,,
1749823449.582268,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749824001.15344,False,,tikTok,closedApp,Europe/Berlin,,
1749824481.436665,False,,tikTok,closedApp,Europe/Berlin,,
1749824804.6435199,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1749828256.539041,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1749825006.553947,False,,tikTok,closedApp,Europe/Berlin,,
1749825413.25392,False,,tikTok,closedApp,Europe/Berlin,,
1749825785.973627,False,,tikTok,closedApp,Europe/Berlin,,
1749826558.82571,False,,tikTok,closedApp,Europe/Berlin,,
1749826994.066483,False,,tikTok,closedApp,Europe/Berlin,,
1749827381.958482,False,,tikTok,closedApp,Europe/Berlin,,
1749828117.464016,False,,tikTok,closedApp,Europe/Berlin,,
1749828178.458322,False,,tikTok,closedApp,Europe/Berlin,,
1749828266.2940202,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1749837534.9710112,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1749828427.871286,False,,tikTok,closedApp,Europe/Berlin,,
1749828518.30353,False,,tikTok,closedApp,Europe/Berlin,,
1749828718.9653502,False,,tikTok,closedApp,Europe/Berlin,,
1749828947.051659,False,,tikTok,closedApp,Europe/Berlin,,
1749829072.0671182,False,,tikTok,closedApp,Europe/Berlin,,
1749829109.815061,False,,tikTok,closedApp,Europe/Berlin,,
1749829173.485752,False,,tikTok,closedApp,Europe/Berlin,,
1749829238.049887,False,,tikTok,closedApp,Europe/Berlin,,
