timestamp,interventionType,isReIntervention,app,timezone,resolution,interventionDuration,purpose,timeIntervalUntilReIntervention
1750794506.87013,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,300.0
1750824446.039475,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750831516.7413812,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750832617.737262,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,60.0
1750833149.430365,breathingExercise,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,openedApp,1.5,Написать сообщение,
1750833198.8965201,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750833238.5054588,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750833244.042193,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750834076.531121,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750853404.01748,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,300.0
1750857255.1319752,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1750859531.810317,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750862179.674262,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750864314.1434798,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750865166.0287209,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1750867931.762645,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750867943.234633,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1750868817.773104,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750870409.4813762,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750871222.558291,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750871235.458884,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750871237.72123,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750871273.74666,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750871286.428508,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750871289.638472,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750872760.306642,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1750873445.8236032,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750876274.992978,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750881193.44502,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750881532.4978971,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881539.805969,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881551.8745909,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881555.217163,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881574.586935,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881961.216323,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881962.8857841,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750881966.803234,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750882057.535718,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750882061.757937,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750882066.8194718,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750882073.86835,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750882100.112853,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883681.165777,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883823.161757,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883834.935519,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883839.889744,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883841.414466,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750883859.2457418,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750884050.3502479,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750884796.705034,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750884828.006919,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750885034.221252,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750892325.605469,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750915960.747849,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750915969.960874,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750917475.195356,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750917509.666168,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750917526.530179,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1750917528.232904,,False,instagram,Asia/Aqtau,closedApp,,,
1750917553.814237,,False,instagram,Asia/Aqtau,closedApp,,,
1750917556.128192,,False,instagram,Asia/Aqtau,closedApp,,,
1750917559.236316,,False,instagram,Asia/Aqtau,closedApp,,,
1750917568.6967921,,False,instagram,Asia/Aqtau,closedApp,,,
1750917575.369081,,False,instagram,Asia/Aqtau,closedApp,,,
1750921716.348357,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750923371.188055,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750924866.958016,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750929705.595677,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750930761.824246,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750935221.899332,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,300.0
1750935731.332008,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750937916.7039871,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750938407.6795669,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938429.347306,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938452.1052961,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938456.036675,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938463.612616,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938474.833403,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750938572.734652,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750940507.230664,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750941502.580832,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Развлечься,300.0
1750944884.233488,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1750945086.496397,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750945218.222065,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750946006.513211,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750946754.369505,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750949609.344795,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750950023.105329,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1750951326.009677,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750951336.028377,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750951443.884294,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1750952953.897519,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750953209.8421268,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1750953977.797,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750956217.866236,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750957902.879554,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750957935.4404259,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750957943.939064,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750958566.082545,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750958648.6507611,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Проверять лайки,180.0
1750959365.0424871,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750963667.088187,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750970365.324755,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1750972140.7280831,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1750972337.8768148,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750973886.538365,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750975077.771817,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750975097.926175,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1750976310.84636,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1750976363.531626,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,180.0
1750979475.852675,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751000594.177644,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1751005751.5482512,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751005853.4558148,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,60.0
1751005927.4425092,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1751010213.167141,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751010289.474255,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751012750.142539,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751014978.988478,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751015069.350512,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751017975.88699,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751018001.3815908,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751018005.8201451,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751018310.433409,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751019574.393954,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751024290.878865,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751024308.210092,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751024317.449651,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751026902.628439,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751026977.270911,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751026979.861599,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751026995.4847589,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751031988.520905,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751032016.1208858,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751032030.894813,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751032043.64171,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751032377.760466,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751037832.935519,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1751038029.115479,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751047310.7770429,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751047334.225587,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751047338.430637,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751084993.172894,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1751097943.5491571,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751101649.578424,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1751105169.482846,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751105178.070775,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751109424.8261209,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751109735.244543,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751109930.206109,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110101.051484,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110566.279107,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110667.5400639,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110712.812307,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110800.636417,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751110828.439199,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751111293.6573591,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751111372.809329,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751112917.4506311,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751113898.31676,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751113990.180746,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1751114507.324888,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751114547.896823,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751114550.832178,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751115013.8169599,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751115021.6297321,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751115182.1269069,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751115218.038934,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Сбежать от реальности/дел,180.0
1751115516.492861,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751115789.516866,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751117541.5384312,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751117576.573608,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751118024.12135,breathingExercise,False,instagram,Asia/Aqtau,dismissedAppOpening,1.5,,
1751119760.909474,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751120474.1870441,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1751123245.696187,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,240.0
1751123500.518075,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,240.0
1751125752.240272,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751126791.766056,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,180.0
1751127165.194653,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751127479.758218,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751131188.5224671,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751131533.278306,breathingExercise,True,instagram,Asia/Aqtau,openedApp,1.5,Оставайтесь в курсе событий,300.0
1751172591.57395,breathingExercise,False,instagram,Asia/Aqtau,openedApp,1.5,Написать сообщение,300.0
1751174639.420654,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751177686.639674,,False,A9492E86-BFE8-4936-AC42-BAC364B7B1C8,Asia/Aqtau,closedApp,,,
1751177749.9663138,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751177781.501301,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
1751177792.3445659,,False,A6F10C8E-C5B2-426B-A208-43C0A072FA43,Asia/Aqtau,closedApp,,,
